variable,window,product,pipeline_id,metric,value,note
tasmax,validation_2006_2014,DOR,test8_v4,KGE_vs_GridMET,0.8007598967856396,
tasmax,validation_2006_2014,LOCA2,,pooled_variance,163.4566192626953,
tasmax,validation_2006_2014,LOCA2,,p01_pooled,260.06060791015625,
tasmax,validation_2006_2014,LOCA2,,p99_pooled,310.1537170410156,
tasmax,validation_2006_2014,LOCA2,,lag1_domain_mean,0.970477748225865,
tasmax,validation_2006_2014,LOCA2,,seasonal_range_domain_mean,32.380126953125,
tasmax,validation_2006_2014,LOCA2,,pooled_skew,-0.3882356286048889,
tasmax,validation_2006_2014,LOCA2,,pooled_cv,0.04421701654791832,
tasmax,validation_2006_2014,LOCA2,,KGE_vs_GridMET,0.8100697361450309,
tasmax,validation_2006_2014,NEX,,pooled_variance,158.0686616618948,
tasmax,validation_2006_2014,NEX,,p01_pooled,260.30479941263803,
tasmax,validation_2006_2014,NEX,,p99_pooled,310.61432458443176,
tasmax,validation_2006_2014,NEX,,lag1_domain_mean,0.9706294363785514,
tasmax,validation_2006_2014,NEX,,seasonal_range_domain_mean,32.42973936797091,
tasmax,validation_2006_2014,NEX,,pooled_skew,-0.42040963976923446,
tasmax,validation_2006_2014,NEX,,pooled_cv,0.04340782880335066,
tasmax,validation_2006_2014,NEX,,KGE_vs_GridMET,0.8165781376781598,
tasmin,validation_2006_2014,GridMET,,pooled_variance,137.2004852294922,
tasmin,validation_2006_2014,GridMET,,p01_pooled,248.5,
tasmin,validation_2006_2014,GridMET,,p99_pooled,296.6000061035156,
tasmin,validation_2006_2014,GridMET,,lag1_domain_mean,0.9689036801836927,
tasmin,validation_2006_2014,GridMET,,seasonal_range_domain_mean,28.9146728515625,
tasmin,validation_2006_2014,GridMET,,pooled_skew,-0.3627472519874573,
tasmin,validation_2006_2014,GridMET,,pooled_cv,0.04233083128929138,
tasmin,validation_2006_2014,S3_cmip6_inputs,,pooled_variance,139.9105224609375,
tasmin,validation_2006_2014,S3_cmip6_inputs,,p01_pooled,-24.496538162231445,
tasmin,validation_2006_2014,S3_cmip6_inputs,,p99_pooled,24.141582489013672,
tasmin,validation_2006_2014,S3_cmip6_inputs,,lag1_domain_mean,0.9615104818640493,
tasmin,validation_2006_2014,S3_cmip6_inputs,,seasonal_range_domain_mean,31.74485969543457,
tasmin,validation_2006_2014,S3_cmip6_inputs,,pooled_skew,-0.38169190287590027,
tasmin,validation_2006_2014,S3_cmip6_inputs,,pooled_cv,2.8382134437561035,
tasmin,validation_2006_2014,S3_cmip6_inputs,,KGE_vs_GridMET,-0.001521604898799822,
tasmin,validation_2006_2014,S3_cmip6_inputs,,RMSE_vs_GridMET,272.68414306640625,
tasmin,validation_2006_2014,DOR,test8_v2,pooled_variance,135.44771716339966,
tasmin,validation_2006_2014,DOR,test8_v2,p01_pooled,249.20321655273438,
tasmin,validation_2006_2014,DOR,test8_v2,p99_pooled,297.1235046386719,
tasmin,validation_2006_2014,DOR,test8_v2,lag1_domain_mean,0.9603060286805353,
tasmin,validation_2006_2014,DOR,test8_v2,seasonal_range_domain_mean,30.46544806532802,
tasmin,validation_2006_2014,DOR,test8_v2,pooled_skew,-0.3617277568938382,
tasmin,validation_2006_2014,DOR,test8_v2,pooled_cv,0.04196223959053237,
tasmin,validation_2006_2014,DOR,test8_v2,KGE_vs_GridMET,0.8182533990780911,
tasmin,validation_2006_2014,DOR,test8_v3,pooled_variance,135.44771716339966,
tasmin,validation_2006_2014,DOR,test8_v3,p01_pooled,249.20321655273438,
tasmin,validation_2006_2014,DOR,test8_v3,p99_pooled,297.1235046386719,
tasmin,validation_2006_2014,DOR,test8_v3,lag1_domain_mean,0.9603060286805353,
tasmin,validation_2006_2014,DOR,test8_v3,seasonal_range_domain_mean,30.46544806532802,
tasmin,validation_2006_2014,DOR,test8_v3,pooled_skew,-0.3617277568938382,
tasmin,validation_2006_2014,DOR,test8_v3,pooled_cv,0.04196223959053237,
tasmin,validation_2006_2014,DOR,test8_v3,KGE_vs_GridMET,0.8182533990780911,
tasmin,validation_2006_2014,DOR,test8_v4,pooled_variance,135.44771716339966,
tasmin,validation_2006_2014,DOR,test8_v4,p01_pooled,249.20321655273438,
tasmin,validation_2006_2014,DOR,test8_v4,p99_pooled,297.1235046386719,
tasmin,validation_2006_2014,DOR,test8_v4,lag1_domain_mean,0.9603060286805353,
tasmin,validation_2006_2014,DOR,test8_v4,seasonal_range_domain_mean,30.46544806532802,
tasmin,validation_2006_2014,DOR,test8_v4,pooled_skew,-0.3617277568938382,
tasmin,validation_2006_2014,DOR,test8_v4,pooled_cv,0.04196223959053237,
tasmin,validation_2006_2014,DOR,test8_v4,KGE_vs_GridMET,0.8182533990780911,
tasmin,validation_2006_2014,LOCA2,,pooled_variance,140.78939819335938,
tasmin,validation_2006_2014,LOCA2,,p01_pooled,249.02333068847656,
tasmin,validation_2006_2014,LOCA2,,p99_pooled,297.5513916015625,
tasmin,validation_2006_2014,LOCA2,,lag1_domain_mean,0.9582373555431892,
tasmin,validation_2006_2014,LOCA2,,seasonal_range_domain_mean,30.517120361328125,
tasmin,validation_2006_2014,LOCA2,,pooled_skew,-0.36260339617729187,
tasmin,validation_2006_2014,LOCA2,,pooled_cv,0.042811956256628036,
tasmin,validation_2006_2014,LOCA2,,KGE_vs_GridMET,0.8024978797121438,
tasmin,validation_2006_2014,NEX,,pooled_variance,142.53457748887345,
tasmin,validation_2006_2014,NEX,,p01_pooled,248.7025208410691,
tasmin,validation_2006_2014,NEX,,p99_pooled,298.89236095500945,
tasmin,validation_2006_2014,NEX,,lag1_domain_mean,0.9359960734015437,
tasmin,validation_2006_2014,NEX,,seasonal_range_domain_mean,30.396905489972596,
tasmin,validation_2006_2014,NEX,,pooled_skew,-0.37419718220708625,
tasmin,validation_2006_2014,NEX,,pooled_cv,0.04299246036725277,
tasmin,validation_2006_2014,NEX,,KGE_vs_GridMET,0.7900926596408044,
rsds,validation_2006_2014,GridMET,,pooled_variance,7097.4931640625,
rsds,validation_2006_2014,GridMET,,p01_pooled,33.70000076293945,
rsds,validation_2006_2014,GridMET,,p99_pooled,322.70001220703125,
rsds,validation_2006_2014,GridMET,,lag1_domain_mean,0.9231932421561905,
rsds,validation_2006_2014,GridMET,,seasonal_range_domain_mean,211.36509704589844,
rsds,validation_2006_2014,GridMET,,pooled_skew,0.13366615772247314,
rsds,validation_2006_2014,GridMET,,pooled_cv,0.48049458861351013,
rsds,validation_2006_2014,S3_cmip6_inputs,,pooled_variance,6811.80859375,
rsds,validation_2006_2014,S3_cmip6_inputs,,p01_pooled,38.05754852294922,
rsds,validation_2006_2014,S3_cmip6_inputs,,p99_pooled,323.106201171875,
rsds,validation_2006_2014,S3_cmip6_inputs,,lag1_domain_mean,0.9280633809532279,
rsds,validation_2006_2014,S3_cmip6_inputs,,seasonal_range_domain_mean,199.0150604248047,
rsds,validation_2006_2014,S3_cmip6_inputs,,pooled_skew,0.11914565414190292,
rsds,validation_2006_2014,S3_cmip6_inputs,,pooled_cv,0.4707668423652649,
rsds,validation_2006_2014,S3_cmip6_inputs,,KGE_vs_GridMET,0.7641802794574286,
rsds,validation_2006_2014,S3_cmip6_inputs,,RMSE_vs_GridMET,57.13090515136719,
rsds,validation_2006_2014,DOR,test8_v2,pooled_variance,6618.405178919494,
rsds,validation_2006_2014,DOR,test8_v2,p01_pooled,38.65253051757813,
rsds,validation_2006_2014,DOR,test8_v2,p99_pooled,325.1123352050781,
rsds,validation_2006_2014,DOR,test8_v2,lag1_domain_mean,0.9270805712601665,
rsds,validation_2006_2014,DOR,test8_v2,seasonal_range_domain_mean,196.16232290966758,
rsds,validation_2006_2014,DOR,test8_v2,pooled_skew,0.1203373846015275,
rsds,validation_2006_2014,DOR,test8_v2,pooled_cv,0.464693042116851,
rsds,validation_2006_2014,DOR,test8_v2,KGE_vs_GridMET,0.7642313494290509,
rsds,validation_2006_2014,DOR,test8_v3,pooled_variance,6618.405178919494,
rsds,validation_2006_2014,DOR,test8_v3,p01_pooled,38.65253051757813,
rsds,validation_2006_2014,DOR,test8_v3,p99_pooled,325.1123352050781,
rsds,validation_2006_2014,DOR,test8_v3,lag1_domain_mean,0.9270805712601665,
rsds,validation_2006_2014,DOR,test8_v3,seasonal_range_domain_mean,196.16232290966758,
rsds,validation_2006_2014,DOR,test8_v3,pooled_skew,0.1203373846015275,
rsds,validation_2006_2014,DOR,test8_v3,pooled_cv,0.464693042116851,
rsds,validation_2006_2014,DOR,test8_v3,KGE_vs_GridMET,0.7642313494290509,
rsds,validation_2006_2014,DOR,test8_v4,pooled_variance,6618.405178919494,
