variable,window,product,pipeline_id,metric,value,note
tasmin,validation_2006_2014,DOR,test8_v2,p99_pooled,297.1246337890625,
tasmin,validation_2006_2014,DOR,test8_v2,lag1_domain_mean,0.9602257927315498,
tasmin,validation_2006_2014,DOR,test8_v2,seasonal_range_domain_mean,30.448150634765625,
tasmin,validation_2006_2014,DOR,test8_v2,pooled_skew,-0.36087432503700256,
tasmin,validation_2006_2014,DOR,test8_v2,pooled_cv,0.04192838817834854,
tasmin,validation_2006_2014,DOR,test8_v2,KGE_vs_GridMET,0.8181387499389713,
tasmin,validation_2006_2014,DOR,test8_v3,pooled_variance,135.25001525878906,
tasmin,validation_2006_2014,DOR,test8_v3,p01_pooled,249.2584228515625,
tasmin,validation_2006_2014,DOR,test8_v3,p99_pooled,297.1246337890625,
tasmin,validation_2006_2014,DOR,test8_v3,lag1_domain_mean,0.9602257927315498,
tasmin,validation_2006_2014,DOR,test8_v3,seasonal_range_domain_mean,30.448150634765625,
tasmin,validation_2006_2014,DOR,test8_v3,pooled_skew,-0.36087432503700256,
tasmin,validation_2006_2014,DOR,test8_v3,pooled_cv,0.04192838817834854,
tasmin,validation_2006_2014,DOR,test8_v3,KGE_vs_GridMET,0.8181387499389713,
tasmin,validation_2006_2014,DOR,test8_v4,pooled_variance,135.25001525878906,
tasmin,validation_2006_2014,DOR,test8_v4,p01_pooled,249.2584228515625,
tasmin,validation_2006_2014,DOR,test8_v4,p99_pooled,297.1246337890625,
tasmin,validation_2006_2014,DOR,test8_v4,lag1_domain_mean,0.9602257927315498,
tasmin,validation_2006_2014,DOR,test8_v4,seasonal_range_domain_mean,30.448150634765625,
tasmin,validation_2006_2014,DOR,test8_v4,pooled_skew,-0.36087432503700256,
tasmin,validation_2006_2014,DOR,test8_v4,pooled_cv,0.04192838817834854,
tasmin,validation_2006_2014,DOR,test8_v4,KGE_vs_GridMET,0.8181387499389713,
tasmin,validation_2006_2014,LOCA2,,pooled_variance,140.52806091308594,
tasmin,validation_2006_2014,LOCA2,,p01_pooled,249.02406311035156,
tasmin,validation_2006_2014,LOCA2,,p99_pooled,297.5288391113281,
tasmin,validation_2006_2014,LOCA2,,lag1_domain_mean,0.9596960744655997,
tasmin,validation_2006_2014,LOCA2,,seasonal_range_domain_mean,30.449737548828125,
tasmin,validation_2006_2014,LOCA2,,pooled_skew,-0.36141887307167053,
tasmin,validation_2006_2014,LOCA2,,pooled_cv,0.04277387633919716,
tasmin,validation_2006_2014,LOCA2,,KGE_vs_GridMET,0.8024682858424488,
